Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
TCGA-29-1769-01A,0.02974273936278274,0.006509939881858065,0,0.10528608895045427,0,0.2760913253663039,0,0.036347543236990854,0.001,0.015813886683124334,0,0.05907092608146198,0.15190484671055146,0.018956904031696118,0.05834280932290432,0.18686403448433503,0,0.04794754397934822,0.006156611260347913,0,0,0,0.09,0.07938688284038588,1.0586867120548968
TCGA-29-1770-01A,0,0,0,0.02849534050622754,0,0.0800570251840922,0,0.011194635371273194,0.015843932999258868,0.005463783290858228,0,0.09267281122410957,0.03972983895559753,0.2962786945620389,0.02752989925094152,0.20829542563874903,0,0.07285814544664124,0,0.1110951918246576,0.008519021007537847,0.0019662547380166744,0.22,0.03933928325184665,1.100434478466585
TCGA-29-1774-01A,0.09659503046667037,0,0,0.1699863557659015,0,0.017885883330432714,0,0,0,0,0,0.041677553888658556,0.05712048984684967,0.33630064032492457,0,0.2654295015653339,0,0.0028542865641950693,0.012150258247033665,0,0,0,0.35,0.024643027484657333,1.106505704129131
TCGA-29-1776-01A,0.07275371335546169,0,0.03899566917548114,0.08983614093174137,0,0.2941971243306825,0,0.0453149292211455,0.0058164805933827845,0,0,0.026826881204635923,0.10184550424109998,0.019491384137973404,0.028712275095911288,0.16126481312108512,0,0.0993700726868909,0,0.0155750119045084,0,0,0.04,0.16841674988727537,1.0174259147110474
TCGA-29-1777-01A,0.0013343402231709583,0,0.06618418146474754,0.03280302771473938,0,0.1808367459805101,0,0.059088625307707796,0,0.05060246098560821,0,0.055159100986609574,0,0.1392015959108808,0.13721726594187747,0.15319910566650735,0.026015986688769567,0.044445032384887694,0.022096388083688686,0.016689552675093654,0,0.015126589985201198,0.03,0.21570840840252561,1.0017651722733305
TCGA-29-1778-01A,0.0005,0,0.05156117853840575,0.07534789260397352,0,0.1672072668716064,0.018216886120935267,0.018535455476787813,0.08745847986752363,0,0.05342092610035866,0.018130925479007486,0,0.06946126790948383,0.033577453947168934,0.3139720503134494,0,0.07990669569669022,0.011323160687206279,0,0,0.0013311515843241362,0.04,0.16707331754065483,1.0179743713282643
TCGA-29-1781-01A,0.005600469499856262,0.001477024274480578,0.12585725008199955,0.23477967616549847,0,0.021103920206610317,0.06436534578876452,0.008653308732905872,0.01630296516110909,0,0,0.005397363592339246,0.0004,0.1459807855488109,0.0910227654599811,0.2788645407205177,0,0,0,0.0002,0,0,0,0.38962422289812143,0.921931167815317
TCGA-29-1783-01A,0.02483770546148615,0,0.09835394749483872,0.079042200468384,0,0.10308546997483313,0,0.03271940088049516,0.04339172774894728,0,0,0.043856989660134744,0.02144442328411768,0.15068563221532436,0.07331865751655241,0.25530786618703005,0.037565199702921576,0,0.01832545284153785,0,0,0.01806532656339685,0,0.25654387343768664,0.9797220221577405
TCGA-29-1784-01A,0.024892340388839827,0.016019857893059333,0.06603203884066834,0.13855916677760546,0,0.184664639232719,0.014009721027120167,0.03162608905614261,0.031316794436046146,0,0,0.010774402661526898,0.04854294067970688,0.09031860294667739,0.09357409740145539,0.24882177417507947,0,0,0.0001,0,0,0.0007,0,0.29036781054656596,0.966159167239409
TCGA-29-1785-01A,0.012007374028007639,0.019218348338903596,0,0.16387255715354582,0,0.010786458198492844,0.06666924505223884,0.04023770822901977,0.07234550034577698,0,0,0.14103593849155252,0.004332895684307524,0.024940908473210014,0.1218548031934417,0.22276514188474214,0.010608008645192568,0,0.08504093716583383,0,0,0.004284175115734246,0,0.2546915462427253,0.9884373854555889
TCGA-29-2414-01A,0.12360440118383266,0,0.0023243069435265377,0.08335938952828545,0,0.20306400136043684,0,0.057732175041639876,0,0,0,0.021337048817715,0.09103983147461552,0.2236780574382375,0.03556738191909353,0.13879821848463753,0,0.015753037438638495,0.003742150369341061,0,0,0,0.12,0.06639778257716483,1.0628635747105795
TCGA-29-2414-02A,0.04202679395709342,0,0,0.14542759452315107,0,0.11100184603134196,0.017788111451193578,0.05057130705844294,0.049559728628234205,0.019272654864758643,0,0.04031556342587863,0,0.1189888929268104,0.16963776900242233,0.18080157304026268,0.030665099463747694,0,0.023943065626662517,0,0,0,0,0.25019957992403263,0.9914708520867858
TCGA-29-2425-01A,0.01538785687570693,0.01998508398142934,0,0.07107809568147735,0,0.0929701983759904,0,0.05422245825516755,0.05086564750259171,0,0.04445120921829276,0.040300577125335565,0.009555269504938216,0.3539704795314245,0.07307068823358981,0.14983960783592448,0.015072557281892971,0,0.009230270596238424,0,0,0,0.08,0.08675958316576249,1.0730156961609203
TCGA-29-2427-01A,0.01490666032495497,0,0.02194502991229556,0.18027344493901085,0,0.12450809393540181,0,0.025772941341440744,0.02713189167624349,0,0.02759163883125853,0.009148710598849167,0,0.16703594880328873,0.13984252639356046,0.22643037111099681,0,0,0.03541274213269881,0,0,0,0,0.2541639411911317,0.9878217881236647
TCGA-29-2428-01A,0.002204059527265065,0.013757879103038113,0.02431636251699259,0.17360682272695635,0,0.08692521048082806,0.07290550952956881,0.025331559727031785,0.05109937278742451,0.022037368135527216,0,0,0,0.22313647940554937,0.07155586401871565,0.18255124730787053,0.03873044138135946,0,0,0.011841823351872473,0,0,0.03,0.20841063805948412,1.004605225571401
TCGA-29-A5NZ-01A,0,0.023820404832266506,0.024684233543533197,0.003955435126081966,0,0.30544704387518773,0,0.013729606337934549,0,0,0.021596394110544308,0.0020540576534547575,0,0.35009210844889016,0.08991903969535267,0.11221079419505818,0.02555171493673379,0.020268118193121895,0,0.006671049051840271,0,0,0.04,0.1659090869069826,1.0368156799687502
TCGA-30-1714-01A,0.08380306618518252,0,0,0.035861298217329904,0,0.21841233382624484,0,0.041490746696373454,0,0,0,0.11902261415593007,0.06050513221075173,0.10318124377373013,0.020069299817910502,0.2860166641208522,0,0.019389816963805682,0,0.012247784031889015,0,0,0.07,0.10904648081981541,1.0463634172705245
TCGA-30-1718-01A,0.05187013356656799,0,0.051689537407052774,0.11942224558880321,0,0.1826217834021804,0.02861891460177933,0.04488174525909864,0.024724026374456882,0,0,0.0335069791745271,0.03042014444920749,0.08332083629766303,0.07070938460776015,0.1991462809042157,0,0.058758377493446014,0.012238085069785782,0,0,0.00807152580345548,0.03,0.19909617824762793,1.0031467854623657
TCGA-30-1853-01A,0.01642717575899728,0.17427066899164226,0.006415286378819091,0.037202403200622056,0,0.2526388206583176,0,0.025552761720296406,0.011021684712872265,0,0,0.03987346518286359,0.010263662291531825,0.17457787528150748,0.028058927669877734,0.20679486818899478,0,0.0023440039229513515,0,0.014558396040706299,0,0,0.35,0.02479778070067214,1.0813329936911038
TCGA-30-1857-01A,0.03126546521396569,0,0.006484789868067172,0.07863348720802747,0,0.20695386387175305,0,0.012360819618312069,0.06476703177764294,0,0,0.049434032387373296,0.00716702649415661,0.26538541749980127,0.08046709290489486,0.11360999462293371,0.07119530328716048,0,0.012275675245911279,0,0,0,0.03,0.21121687702249634,1.0067783759729083
TCGA-30-1860-01A,0.02040962748350218,0,0.03468490498712806,0.1681486473916612,0,0.1232850710101092,0.053422931421981616,0.07455019572747289,0.06409437047633627,0.01665207739114798,0.005683570633895907,0.019468812708866617,0.04387234784348245,0.03305867627929315,0.15148870384917165,0.16321331737477895,0,0,0,0.02796674542117186,0,0,0,0.26023131976006497,0.9856992263753623
TCGA-30-1861-01A,0.05650397362156322,0,0,0.06357935732862839,0,0.2742084583274836,0,0,0,0,0,0.012976070926960457,0,0.23948483516298907,0.07713578631418991,0.22957407862746,0,0,0,0.046537439690725366,0,0,0.36,0.02182784552052172,1.0917758093148122
TCGA-30-1862-01A,0.011722811216904752,0.022016117446899682,0.08202885558481175,0.1677730123792486,0,0.25781408699379954,0,0.009810903632244258,0.01132909259970115,0.036917800367338896,0,0.04482633833503469,0.016527704509112798,0,0.10876964840448226,0.1845030172783775,0,0,0,0.045941434566067335,0,0,0.03,0.1829230136893913,1.022532243719874
TCGA-30-1866-01A,0,0.042962652291009054,0,0.4105497484733864,0,0,0.03500299946797438,0.019812957229354302,0.05822178633004041,0.012439584225023805,0,0.0598077821342951,0.014620185325311442,0.10357836190432547,0.08357397334662348,0.15431635828367574,0,0,0,0.005113610988980445,0,0,0.07,0.11503688212605022,1.0659942934580284
TCGA-30-1891-01A,0.06211471723662828,0,0.022086379298136175,0.14539063877353972,0,0.20991266784046445,0.0033440235993701397,0,0.003778036700391758,0,0,0.026050537984885727,0,0.24829642214903175,0.07681249797371167,0.1638472306625471,0,0,0,0.015395844113561222,0,0.022971003667731964,0.03,0.19677980861799713,1.013669682044299
TCGA-30-1892-01A,0.054370952587425254,0,0,0.07583898290437502,0,0.21527347534355049,0.003834888495286494,0.018871946521482715,0.005686165216498451,0,0.02645866271879852,0,0,0.3325091612382899,0.05858279118593652,0.1701039458126989,0,0,0,0.02612008465339959,0,0.012348943322258187,0.04,0.14509312145624514,1.0444046062773722
TCGA-31-1944-01A,0.04837031252439977,0,0,0.09482657222537955,0,0.22403880639760007,0.03922156389389762,0.04103031982252005,0.01675114603840648,0,0,0.031084505669909276,0.019552998851157726,0.15979850389518255,0.0842289215577923,0.18615610164529153,0.014871644128819363,0,0.0209156786340144,0,0,0.01915292471562938,0.06,0.11908720564028626,1.04002205017064
